race_id,race_date,venue,race_no,car_no,rider_name_raw,class,style,competition_score,S,B,nige,makuri,sashi,mark,source_url,source_file_sha256,evidence_role
3420260830010010,2026-08-30,川崎,10,3,山本 奨 岡 山/37/94,S2,両,102.14,4,0,0,4,5,1,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010010/,1e9950e969baca57816c332028cb3614f275648b1b033db28e1b3a08cbc98bc3,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010010,2026-08-30,川崎,10,4,山口 多聞 埼 玉/24/121,S1,逃,99.24,1,18,3,1,1,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010010/,1e9950e969baca57816c332028cb3614f275648b1b033db28e1b3a08cbc98bc3,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010010,2026-08-30,川崎,10,5,小島 歩 神奈川/37/97,S2,追,99.47,2,0,0,0,6,1,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010010/,1e9950e969baca57816c332028cb3614f275648b1b033db28e1b3a08cbc98bc3,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010010,2026-08-30,川崎,10,6,畝木 聖 岡 山/29/117,S2,逃,92.73,4,7,3,4,0,1,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010010/,1e9950e969baca57816c332028cb3614f275648b1b033db28e1b3a08cbc98bc3,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010010,2026-08-30,川崎,10,7,岡田 征陽 東 京/46/85,S2,追,101.88,7,1,0,1,7,4,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010010/,1e9950e969baca57816c332028cb3614f275648b1b033db28e1b3a08cbc98bc3,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010011,2026-08-30,川崎,11,1,佐藤 幸治 長 崎/40/92,S2,両,102.4,8,4,2,7,4,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010011/,c57589a778ec4e34427c5c06e5166527feaba5a70307f923b31f6deb7a5c4077,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010011,2026-08-30,川崎,11,2,格清 洋介 静 岡/32/111,S2,逃,99.94,2,9,5,9,0,1,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010011/,c57589a778ec4e34427c5c06e5166527feaba5a70307f923b31f6deb7a5c4077,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010011,2026-08-30,川崎,11,3,永井 哉多 東 京/24/121,S2,逃,96.46,0,14,6,9,0,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010011/,c57589a778ec4e34427c5c06e5166527feaba5a70307f923b31f6deb7a5c4077,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010011,2026-08-30,川崎,11,4,岸澤 賢太 埼 玉/39/91,S2,追,100.5,5,0,0,1,7,1,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010011/,c57589a778ec4e34427c5c06e5166527feaba5a70307f923b31f6deb7a5c4077,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010011,2026-08-30,川崎,11,5,ラブレイセン 外 国/29/999,S2,両,112.37,0,15,8,7,0,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010011/,c57589a778ec4e34427c5c06e5166527feaba5a70307f923b31f6deb7a5c4077,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010011,2026-08-30,川崎,11,6,三ツ石 康洋 徳 島/45/86,S2,両,92.92,0,0,0,1,2,3,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010011/,c57589a778ec4e34427c5c06e5166527feaba5a70307f923b31f6deb7a5c4077,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010011,2026-08-30,川崎,11,7,嶋田 誠也 福 岡/33/109,S2,追,99.86,6,0,0,0,1,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010011/,c57589a778ec4e34427c5c06e5166527feaba5a70307f923b31f6deb7a5c4077,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010012,2026-08-30,川崎,12,1,桑原 大志 山 口/50/80,S1,追,110.53,2,0,0,0,8,1,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010012/,344e3eba2ba7c40f57ebfcdecb5c9eecb7d7b77bacc36894053331e56fa396a7,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010012,2026-08-30,川崎,12,2,佐々木 眞也 神奈川/32/117,S1,両,111.55,5,0,0,1,9,1,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010012/,344e3eba2ba7c40f57ebfcdecb5c9eecb7d7b77bacc36894053331e56fa396a7,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010012,2026-08-30,川崎,12,3,杉浦 侑吾 栃 木/31/115,S1,逃,111.25,0,16,6,10,0,1,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010012/,344e3eba2ba7c40f57ebfcdecb5c9eecb7d7b77bacc36894053331e56fa396a7,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010012,2026-08-30,川崎,12,4,中川 誠一郎 熊 本/47/85,S1,両,105.47,6,0,0,3,4,1,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010012/,344e3eba2ba7c40f57ebfcdecb5c9eecb7d7b77bacc36894053331e56fa396a7,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010012,2026-08-30,川崎,12,5,渡邉 雅也 静 岡/25/117,S1,両,111.48,5,7,1,9,3,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010012/,344e3eba2ba7c40f57ebfcdecb5c9eecb7d7b77bacc36894053331e56fa396a7,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010012,2026-08-30,川崎,12,6,皿屋 豊 三 重/43/111,S1,両,104.67,1,6,0,5,1,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010012/,344e3eba2ba7c40f57ebfcdecb5c9eecb7d7b77bacc36894053331e56fa396a7,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
3420260830010012,2026-08-30,川崎,12,7,山崎 賢人 長 崎/33/111,S1,逃,115.28,1,16,11,8,0,0,https://keirin.kdreams.jp/kawasaki/racedetail/3420260830010012/,344e3eba2ba7c40f57ebfcdecb5c9eecb7d7b77bacc36894053331e56fa396a7,HISTORICAL_PIT_PRE_SUPPORT_CANDIDATE_ONLY
